GEN_TPS_1	GEN_TPS_2	gen_predetermined_dispatch
Oahu_DistPV_Oahu_DistPV_9	2020040212	45.46700067
Oahu_DistPV_Oahu_DistPV_9	2020040214	38.10593926
Oahu_DistPV_Oahu_DistPV_9	2020040216	13.9131023
Oahu_DistPV_Oahu_DistPV_9	2020040218	0.772267665
Oahu_DistPV_Oahu_DistPV_9	2020040220	0
Oahu_DistPV_Oahu_DistPV_9	2020040222	0
Oahu_DistPV_Oahu_DistPV_9	2020060200	0
Oahu_DistPV_Oahu_DistPV_9	2020060202	0
Oahu_DistPV_Oahu_DistPV_9	2020060204	0
Oahu_DistPV_Oahu_DistPV_9	2020060206	7.673606087
Oahu_DistPV_Oahu_DistPV_9	2020060208	33.65282139
Oahu_DistPV_Oahu_DistPV_9	2020060210	46.42523576
Oahu_DistPV_Oahu_DistPV_9	2020060212	46.56806019
Oahu_DistPV_Oahu_DistPV_9	2020060214	34.16388964
Oahu_DistPV_Oahu_DistPV_9	2020060216	16.43510991
Oahu_DistPV_Oahu_DistPV_9	2020060218	1.599333177
Oahu_DistPV_Oahu_DistPV_9	2020060220	0
Oahu_DistPV_Oahu_DistPV_9	2020060222	0
Oahu_DistPV_Oahu_DistPV_9	2020080200	0
Oahu_DistPV_Oahu_DistPV_9	2020080202	0
Oahu_DistPV_Oahu_DistPV_9	2020080204	0
Oahu_DistPV_Oahu_DistPV_9	2020080206	4.700735857
Oahu_DistPV_Oahu_DistPV_9	2020080208	32.8413688
Oahu_DistPV_Oahu_DistPV_9	2020080210	47.56268093
Oahu_DistPV_Oahu_DistPV_9	2020080212	42.41451596
Oahu_DistPV_Oahu_DistPV_9	2020080214	38.52716403
Oahu_DistPV_Oahu_DistPV_9	2020080216	18.76975284
Oahu_DistPV_Oahu_DistPV_9	2020080218	1.441477609
Oahu_DistPV_Oahu_DistPV_9	2020080220	0
Oahu_DistPV_Oahu_DistPV_9	2020080222	0
Oahu_DistPV_Oahu_DistPV_9	2020100200	0
Oahu_DistPV_Oahu_DistPV_9	2020100202	0
Oahu_DistPV_Oahu_DistPV_9	2020100204	0
Oahu_DistPV_Oahu_DistPV_9	2020100206	0
Oahu_DistPV_Oahu_DistPV_9	2020100208	25.87067827
Oahu_DistPV_Oahu_DistPV_9	2020100210	29.72469655
Oahu_DistPV_Oahu_DistPV_9	2020100212	36.10320218
Oahu_DistPV_Oahu_DistPV_9	2020100214	28.85525581
Oahu_DistPV_Oahu_DistPV_9	2020100216	10.6359612
Oahu_DistPV_Oahu_DistPV_9	2020100218	0
Oahu_DistPV_Oahu_DistPV_9	2020100220	0
Oahu_DistPV_Oahu_DistPV_9	2020100222	0
Oahu_DistPV_Oahu_DistPV_9	2020120200	0
Oahu_DistPV_Oahu_DistPV_9	2020120202	0
Oahu_DistPV_Oahu_DistPV_9	2020120204	0
Oahu_DistPV_Oahu_DistPV_9	2020120206	0
Oahu_DistPV_Oahu_DistPV_9	2020120208	18.17704338
Oahu_DistPV_Oahu_DistPV_9	2020120210	22.46025026
Oahu_DistPV_Oahu_DistPV_9	2020120212	39.54467483
Oahu_DistPV_Oahu_DistPV_9	2020120214	25.41373547
Oahu_DistPV_Oahu_DistPV_9	2020120216	3.530052412
Oahu_DistPV_Oahu_DistPV_9	2020120218	0
Oahu_DistPV_Oahu_DistPV_9	2020120220	0
Oahu_DistPV_Oahu_DistPV_9	2020120222	0
Oahu_DistPV_Oahu_DistPV_9	2022020600	0
Oahu_DistPV_Oahu_DistPV_9	2022020602	0
Oahu_DistPV_Oahu_DistPV_9	2022020604	0
Oahu_DistPV_Oahu_DistPV_9	2022020606	0
Oahu_DistPV_Oahu_DistPV_9	2022020608	9.002087875
Oahu_DistPV_Oahu_DistPV_9	2022020610	30.62413279
Oahu_DistPV_Oahu_DistPV_9	2022020612	37.45037752
Oahu_DistPV_Oahu_DistPV_9	2022020614	32.77398619
Oahu_DistPV_Oahu_DistPV_9	2022020616	11.98552091
Oahu_DistPV_Oahu_DistPV_9	2022020618	0
Oahu_DistPV_Oahu_DistPV_9	2022020620	0
Oahu_DistPV_Oahu_DistPV_9	2022020622	0
Oahu_DistPV_Oahu_DistPV_9	2022040600	0
Oahu_DistPV_Oahu_DistPV_9	2022040602	0
Oahu_DistPV_Oahu_DistPV_9	2022040604	0
Oahu_DistPV_Oahu_DistPV_9	2022040606	0.715314338
Oahu_DistPV_Oahu_DistPV_9	2022040608	14.36637316
Oahu_DistPV_Oahu_DistPV_9	2022040610	24.51391772
Oahu_DistPV_Oahu_DistPV_9	2022040612	35.32451099
Oahu_DistPV_Oahu_DistPV_9	2022040614	32.94508938
Oahu_DistPV_Oahu_DistPV_9	2022040616	12.92153357
Oahu_DistPV_Oahu_DistPV_9	2022040618	0.627545268
Oahu_DistPV_Oahu_DistPV_9	2022040620	0
Oahu_DistPV_Oahu_DistPV_9	2022040622	0
Oahu_DistPV_Oahu_DistPV_9	2022060600	0
Oahu_DistPV_Oahu_DistPV_9	2022060602	0
Oahu_DistPV_Oahu_DistPV_9	2022060604	0
Oahu_DistPV_Oahu_DistPV_9	2022060606	7.302834822
Oahu_DistPV_Oahu_DistPV_9	2022060608	29.77319486
Oahu_DistPV_Oahu_DistPV_9	2022060610	41.94898939
Oahu_DistPV_Oahu_DistPV_9	2022060612	42.91990938
Oahu_DistPV_Oahu_DistPV_9	2022060614	36.31278928
Oahu_DistPV_Oahu_DistPV_9	2022060616	16.3053042
Oahu_DistPV_Oahu_DistPV_9	2022060618	1.870046273
Oahu_DistPV_Oahu_DistPV_9	2022060620	0
Oahu_DistPV_Oahu_DistPV_9	2022060622	0
Oahu_DistPV_Oahu_DistPV_9	2022080600	0
Oahu_DistPV_Oahu_DistPV_9	2022080602	0
Oahu_DistPV_Oahu_DistPV_9	2022080604	0
Oahu_DistPV_Oahu_DistPV_9	2022080606	3.870632643
Oahu_DistPV_Oahu_DistPV_9	2022080608	28.96002552
Oahu_DistPV_Oahu_DistPV_9	2022080610	42.03964356
Oahu_DistPV_Oahu_DistPV_9	2022080612	44.35406694
Oahu_DistPV_Oahu_DistPV_9	2022080614	32.37536536
Oahu_DistPV_Oahu_DistPV_9	2022080616	16.40311151
Oahu_DistPV_Oahu_DistPV_9	2022080618	1.674288582
Oahu_DistPV_Oahu_DistPV_9	2022080620	0
Oahu_DistPV_Oahu_DistPV_9	2022080622	0
Oahu_DistPV_Oahu_DistPV_9	2022100600	0
Oahu_DistPV_Oahu_DistPV_9	2022100602	0
Oahu_DistPV_Oahu_DistPV_9	2022100604	0
Oahu_DistPV_Oahu_DistPV_9	2022100606	0
Oahu_DistPV_Oahu_DistPV_9	2022100608	19.69021933
Oahu_DistPV_Oahu_DistPV_9	2022100610	33.82936097
Oahu_DistPV_Oahu_DistPV_9	2022100612	44.46975711
Oahu_DistPV_Oahu_DistPV_9	2022100614	34.35187424
Oahu_DistPV_Oahu_DistPV_9	2022100616	9.620405588
Oahu_DistPV_Oahu_DistPV_9	2022100618	0
Oahu_DistPV_Oahu_DistPV_9	2022100620	0
Oahu_DistPV_Oahu_DistPV_9	2022100622	0
Oahu_DistPV_Oahu_DistPV_9	2022120600	0
Oahu_DistPV_Oahu_DistPV_9	2022120602	0
Oahu_DistPV_Oahu_DistPV_9	2022120604	0
Oahu_DistPV_Oahu_DistPV_9	2022120606	0
Oahu_DistPV_Oahu_DistPV_9	2022120608	17.69315708
Oahu_DistPV_Oahu_DistPV_9	2022120610	28.80499306
Oahu_DistPV_Oahu_DistPV_9	2022120612	39.15172883
Oahu_DistPV_Oahu_DistPV_9	2022120614	28.83126894
Oahu_DistPV_Oahu_DistPV_9	2022120616	6.312458278
Oahu_DistPV_Oahu_DistPV_9	2022120618	0
Oahu_DistPV_Oahu_DistPV_9	2022120620	0
Oahu_DistPV_Oahu_DistPV_9	2022120622	0
Oahu_DistPV_Oahu_DistPV_9	2025021000	0
Oahu_DistPV_Oahu_DistPV_9	2025021002	0
Oahu_DistPV_Oahu_DistPV_9	2025021004	0
Oahu_DistPV_Oahu_DistPV_9	2025021006	0
Oahu_DistPV_Oahu_DistPV_9	2025021008	19.46680282
Oahu_DistPV_Oahu_DistPV_9	2025021010	38.57537622
Oahu_DistPV_Oahu_DistPV_9	2025021012	41.25646973
Oahu_DistPV_Oahu_DistPV_9	2025021014	32.02862865
Oahu_DistPV_Oahu_DistPV_9	2025021016	13.49593098
Oahu_DistPV_Oahu_DistPV_9	2025021018	0
Oahu_DistPV_Oahu_DistPV_9	2025021020	0
Oahu_DistPV_Oahu_DistPV_9	2025021022	0
Oahu_DistPV_Oahu_DistPV_9	2025041000	0
Oahu_DistPV_Oahu_DistPV_9	2025041002	0
Oahu_DistPV_Oahu_DistPV_9	2025041004	0
Oahu_DistPV_Oahu_DistPV_9	2025041006	0.940132865
Oahu_DistPV_Oahu_DistPV_9	2025041008	17.3678798
Oahu_DistPV_Oahu_DistPV_9	2025041010	38.64175739
Oahu_DistPV_Oahu_DistPV_9	2025041012	42.43182656
Oahu_DistPV_Oahu_DistPV_9	2025041014	31.43205649
Oahu_DistPV_Oahu_DistPV_9	2025041016	15.14606578
Oahu_DistPV_Oahu_DistPV_9	2025041018	0.843861093
Oahu_DistPV_Oahu_DistPV_9	2025041020	0
Oahu_DistPV_Oahu_DistPV_9	2025041022	0
Oahu_DistPV_Oahu_DistPV_9	2025061000	0
Oahu_DistPV_Oahu_DistPV_9	2025061002	0
Oahu_DistPV_Oahu_DistPV_9	2025061004	0
Oahu_DistPV_Oahu_DistPV_9	2025061006	7.835982442
Oahu_DistPV_Oahu_DistPV_9	2025061008	34.37533656
Oahu_DistPV_Oahu_DistPV_9	2025061010	47.07908075
Oahu_DistPV_Oahu_DistPV_9	2025061012	45.68197648
Oahu_DistPV_Oahu_DistPV_9	2025061014	35.83414862
Oahu_DistPV_Oahu_DistPV_9	2025061016	17.15228406
Oahu_DistPV_Oahu_DistPV_9	2025061018	1.554087161
Oahu_DistPV_Oahu_DistPV_9	2025061020	0
Oahu_DistPV_Oahu_DistPV_9	2025061022	0
Oahu_DistPV_Oahu_DistPV_9	2025081000	0
Oahu_DistPV_Oahu_DistPV_9	2025081002	0
Oahu_DistPV_Oahu_DistPV_9	2025081004	0
Oahu_DistPV_Oahu_DistPV_9	2025081006	3.824432874
Oahu_DistPV_Oahu_DistPV_9	2025081008	15.9782148
Oahu_DistPV_Oahu_DistPV_9	2025081010	43.38081025
Oahu_DistPV_Oahu_DistPV_9	2025081012	43.95864117
Oahu_DistPV_Oahu_DistPV_9	2025081014	39.62488542
Oahu_DistPV_Oahu_DistPV_9	2025081016	17.65739136
Oahu_DistPV_Oahu_DistPV_9	2025081018	1.298901155
Oahu_DistPV_Oahu_DistPV_9	2025081020	0
Oahu_DistPV_Oahu_DistPV_9	2025081022	0
Oahu_DistPV_Oahu_DistPV_9	2025101000	0
Oahu_DistPV_Oahu_DistPV_9	2025101002	0
Oahu_DistPV_Oahu_DistPV_9	2025101004	0
Oahu_DistPV_Oahu_DistPV_9	2025101006	0
Oahu_DistPV_Oahu_DistPV_9	2025101008	21.91551455
Oahu_DistPV_Oahu_DistPV_9	2025101010	30.58459975
Oahu_DistPV_Oahu_DistPV_9	2025101012	33.6057537
Oahu_DistPV_Oahu_DistPV_9	2025101014	31.24268895
Oahu_DistPV_Oahu_DistPV_9	2025101016	9.422645018
Oahu_DistPV_Oahu_DistPV_9	2025101018	0
Oahu_DistPV_Oahu_DistPV_9	2025101020	0
Oahu_DistPV_Oahu_DistPV_9	2025101022	0
Oahu_DistPV_Oahu_DistPV_9	2025121000	0
Oahu_DistPV_Oahu_DistPV_9	2025121002	0
Oahu_DistPV_Oahu_DistPV_9	2025121004	0
Oahu_DistPV_Oahu_DistPV_9	2025121006	0
Oahu_DistPV_Oahu_DistPV_9	2025121008	15.55646546
Oahu_DistPV_Oahu_DistPV_9	2025121010	28.68315118
Oahu_DistPV_Oahu_DistPV_9	2025121012	31.84994313
Oahu_DistPV_Oahu_DistPV_9	2025121014	25.80906586
Oahu_DistPV_Oahu_DistPV_9	2025121016	5.835677428
Oahu_DistPV_Oahu_DistPV_9	2025121018	0
Oahu_DistPV_Oahu_DistPV_9	2025121020	0
Oahu_DistPV_Oahu_DistPV_9	2025121022	0
Oahu_DistPV_Oahu_DistPV_9	2030021400	0
Oahu_DistPV_Oahu_DistPV_9	2030021402	0
Oahu_DistPV_Oahu_DistPV_9	2030021404	0
Oahu_DistPV_Oahu_DistPV_9	2030021406	0
Oahu_DistPV_Oahu_DistPV_9	2030021408	16.54951251
Oahu_DistPV_Oahu_DistPV_9	2030021410	24.24915604
Oahu_DistPV_Oahu_DistPV_9	2030021412	31.95681109
Oahu_DistPV_Oahu_DistPV_9	2030021414	32.83469254
Oahu_DistPV_Oahu_DistPV_9	2030021416	12.85057439
Oahu_DistPV_Oahu_DistPV_9	2030021418	0
Oahu_DistPV_Oahu_DistPV_9	2030021420	0
Oahu_DistPV_Oahu_DistPV_9	2030021422	0
Oahu_DistPV_Oahu_DistPV_9	2030041400	0
Oahu_DistPV_Oahu_DistPV_9	2030041402	0
Oahu_DistPV_Oahu_DistPV_9	2030041404	0
Oahu_DistPV_Oahu_DistPV_9	2030041406	2.220440616
Oahu_DistPV_Oahu_DistPV_9	2030041408	32.5211941
Oahu_DistPV_Oahu_DistPV_9	2030041410	44.33146301
Oahu_DistPV_Oahu_DistPV_9	2030041412	46.32685619
Oahu_DistPV_Oahu_DistPV_9	2030041414	39.23518216
Oahu_DistPV_Oahu_DistPV_9	2030041416	16.4420723
Oahu_DistPV_Oahu_DistPV_9	2030041418	1.048431456
Oahu_DistPV_Oahu_DistPV_9	2030041420	0
Oahu_DistPV_Oahu_DistPV_9	2030041422	0
Oahu_DistPV_Oahu_DistPV_9	2030061400	0
Oahu_DistPV_Oahu_DistPV_9	2030061402	0
Oahu_DistPV_Oahu_DistPV_9	2030061404	0
Oahu_DistPV_Oahu_DistPV_9	2030061406	7.190292033
Oahu_DistPV_Oahu_DistPV_9	2030061408	33.66369416
Oahu_DistPV_Oahu_DistPV_9	2030061410	47.3840431
Oahu_DistPV_Oahu_DistPV_9	2030061412	47.28857248
Oahu_DistPV_Oahu_DistPV_9	2030061414	38.25877809
Oahu_DistPV_Oahu_DistPV_9	2030061416	17.70093016
Oahu_DistPV_Oahu_DistPV_9	2030061418	1.818600865
Oahu_DistPV_Oahu_DistPV_9	2030061420	0
Oahu_DistPV_Oahu_DistPV_9	2030061422	0
Oahu_DistPV_Oahu_DistPV_9	2030081400	0
Oahu_DistPV_Oahu_DistPV_9	2030081402	0
Oahu_DistPV_Oahu_DistPV_9	2030081404	0
Oahu_DistPV_Oahu_DistPV_9	2030081406	1.68651092
Oahu_DistPV_Oahu_DistPV_9	2030081408	13.98954556
Oahu_DistPV_Oahu_DistPV_9	2030081410	26.71751507
Oahu_DistPV_Oahu_DistPV_9	2030081412	39.07046912
Oahu_DistPV_Oahu_DistPV_9	2030081414	32.23673744
Oahu_DistPV_Oahu_DistPV_9	2030081416	16.59882151
Oahu_DistPV_Oahu_DistPV_9	2030081418	1.218123092
Oahu_DistPV_Oahu_DistPV_9	2030081420	0
Oahu_DistPV_Oahu_DistPV_9	2030081422	0
Oahu_DistPV_Oahu_DistPV_9	2030101400	0
Oahu_DistPV_Oahu_DistPV_9	2030101402	0
Oahu_DistPV_Oahu_DistPV_9	2030101404	0
Oahu_DistPV_Oahu_DistPV_9	2030101406	0
Oahu_DistPV_Oahu_DistPV_9	2030101408	14.04877359
Oahu_DistPV_Oahu_DistPV_9	2030101410	30.53920114
Oahu_DistPV_Oahu_DistPV_9	2030101412	36.86763477
Oahu_DistPV_Oahu_DistPV_9	2030101414	27.78838832
Oahu_DistPV_Oahu_DistPV_9	2030101416	7.936221824
Oahu_DistPV_Oahu_DistPV_9	2030101418	0
Oahu_DistPV_Oahu_DistPV_9	2030101420	0
Oahu_DistPV_Oahu_DistPV_9	2030101422	0
Oahu_DistPV_Oahu_DistPV_9	2030121400	0
Oahu_DistPV_Oahu_DistPV_9	2030121402	0
Oahu_DistPV_Oahu_DistPV_9	2030121404	0
Oahu_DistPV_Oahu_DistPV_9	2030121406	0
Oahu_DistPV_Oahu_DistPV_9	2030121408	5.393470105
Oahu_DistPV_Oahu_DistPV_9	2030121410	34.57071274
Oahu_DistPV_Oahu_DistPV_9	2030121412	30.92356338
Oahu_DistPV_Oahu_DistPV_9	2030121414	17.28356809
Oahu_DistPV_Oahu_DistPV_9	2030121416	3.843035816
Oahu_DistPV_Oahu_DistPV_9	2030121418	0
Oahu_DistPV_Oahu_DistPV_9	2030121420	0
Oahu_DistPV_Oahu_DistPV_9	2030121422	0
Oahu_DistPV_Oahu_DistPV_9	2035021800	0
Oahu_DistPV_Oahu_DistPV_9	2035021802	0
Oahu_DistPV_Oahu_DistPV_9	2035021804	0
Oahu_DistPV_Oahu_DistPV_9	2035021806	0
Oahu_DistPV_Oahu_DistPV_9	2035021808	13.13269436
Oahu_DistPV_Oahu_DistPV_9	2035021810	37.2258165
Oahu_DistPV_Oahu_DistPV_9	2035021812	43.87828753
Oahu_DistPV_Oahu_DistPV_9	2035021814	34.77405277
Oahu_DistPV_Oahu_DistPV_9	2035021816	12.71609529
Oahu_DistPV_Oahu_DistPV_9	2035021818	0
Oahu_DistPV_Oahu_DistPV_9	2035021820	0
Oahu_DistPV_Oahu_DistPV_9	2035021822	0
Oahu_DistPV_Oahu_DistPV_9	2035041800	0
Oahu_DistPV_Oahu_DistPV_9	2035041802	0
Oahu_DistPV_Oahu_DistPV_9	2035041804	0
Oahu_DistPV_Oahu_DistPV_9	2035041806	2.762796716
Oahu_DistPV_Oahu_DistPV_9	2035041808	28.20393826
Oahu_DistPV_Oahu_DistPV_9	2035041810	37.12920138
Oahu_DistPV_Oahu_DistPV_9	2035041812	40.5808315
Oahu_DistPV_Oahu_DistPV_9	2035041814	34.47548056
Oahu_DistPV_Oahu_DistPV_9	2035041816	16.17926581
Oahu_DistPV_Oahu_DistPV_9	2035041818	0.990982177
Oahu_DistPV_Oahu_DistPV_9	2035041820	0
Oahu_DistPV_Oahu_DistPV_9	2035041822	0
Oahu_DistPV_Oahu_DistPV_9	2035061800	0
Oahu_DistPV_Oahu_DistPV_9	2035061802	0
Oahu_DistPV_Oahu_DistPV_9	2035061804	0
Oahu_DistPV_Oahu_DistPV_9	2035061806	7.545898634
Oahu_DistPV_Oahu_DistPV_9	2035061808	33.08829531
Oahu_DistPV_Oahu_DistPV_9	2035061810	45.02631935
Oahu_DistPV_Oahu_DistPV_9	2035061812	46.92581273
Oahu_DistPV_Oahu_DistPV_9	2035061814	39.29331338
Oahu_DistPV_Oahu_DistPV_9	2035061816	17.99997924
Oahu_DistPV_Oahu_DistPV_9	2035061818	1.626658185
Oahu_DistPV_Oahu_DistPV_9	2035061820	0
Oahu_DistPV_Oahu_DistPV_9	2035061822	0
Oahu_DistPV_Oahu_DistPV_9	2035081800	0
Oahu_DistPV_Oahu_DistPV_9	2035081802	0
Oahu_DistPV_Oahu_DistPV_9	2035081804	0
Oahu_DistPV_Oahu_DistPV_9	2035081806	3.145776012
Oahu_DistPV_Oahu_DistPV_9	2035081808	25.66576456
Oahu_DistPV_Oahu_DistPV_9	2035081810	35.17496261
Oahu_DistPV_Oahu_DistPV_9	2035081812	29.42831797
Oahu_DistPV_Oahu_DistPV_9	2035081814	36.29605093
Oahu_DistPV_Oahu_DistPV_9	2035081816	16.02122903
Oahu_DistPV_Oahu_DistPV_9	2035081818	1.133873369
Oahu_DistPV_Oahu_DistPV_9	2035081820	0
Oahu_DistPV_Oahu_DistPV_9	2035081822	0
Oahu_DistPV_Oahu_DistPV_9	2035101800	0
Oahu_DistPV_Oahu_DistPV_9	2035101802	0
Oahu_DistPV_Oahu_DistPV_9	2035101804	0
Oahu_DistPV_Oahu_DistPV_9	2035101806	0
Oahu_DistPV_Oahu_DistPV_9	2035101808	29.91530397
Oahu_DistPV_Oahu_DistPV_9	2035101810	44.33747165
Oahu_DistPV_Oahu_DistPV_9	2035101812	42.75018913
Oahu_DistPV_Oahu_DistPV_9	2035101814	31.14707526
Oahu_DistPV_Oahu_DistPV_9	2035101816	8.002126119
Oahu_DistPV_Oahu_DistPV_9	2035101818	0
Oahu_DistPV_Oahu_DistPV_9	2035101820	0
Oahu_DistPV_Oahu_DistPV_9	2035101822	0
Oahu_DistPV_Oahu_DistPV_9	2035121800	0
Oahu_DistPV_Oahu_DistPV_9	2035121802	0
Oahu_DistPV_Oahu_DistPV_9	2035121804	0
Oahu_DistPV_Oahu_DistPV_9	2035121806	0
Oahu_DistPV_Oahu_DistPV_9	2035121808	13.08529286
Oahu_DistPV_Oahu_DistPV_9	2035121810	22.9640223
Oahu_DistPV_Oahu_DistPV_9	2035121812	31.11545837
Oahu_DistPV_Oahu_DistPV_9	2035121814	26.73401499
Oahu_DistPV_Oahu_DistPV_9	2035121816	6.967638524
Oahu_DistPV_Oahu_DistPV_9	2035121818	0
Oahu_DistPV_Oahu_DistPV_9	2035121820	0
Oahu_DistPV_Oahu_DistPV_9	2035121822	0
Oahu_DistPV_Oahu_DistPV_9	2040022200	0
Oahu_DistPV_Oahu_DistPV_9	2040022202	0
Oahu_DistPV_Oahu_DistPV_9	2040022204	0
Oahu_DistPV_Oahu_DistPV_9	2040022206	0
Oahu_DistPV_Oahu_DistPV_9	2040022208	24.94024507
Oahu_DistPV_Oahu_DistPV_9	2040022210	40.31916951
Oahu_DistPV_Oahu_DistPV_9	2040022212	44.08620556
Oahu_DistPV_Oahu_DistPV_9	2040022214	36.9603872
Oahu_DistPV_Oahu_DistPV_9	2040022216	13.96355581
Oahu_DistPV_Oahu_DistPV_9	2040022218	0
Oahu_DistPV_Oahu_DistPV_9	2040022220	0
Oahu_DistPV_Oahu_DistPV_9	2040022222	0
Oahu_DistPV_Oahu_DistPV_9	2040042200	0
Oahu_DistPV_Oahu_DistPV_9	2040042202	0
Oahu_DistPV_Oahu_DistPV_9	2040042204	0
Oahu_DistPV_Oahu_DistPV_9	2040042206	4.150630519
Oahu_DistPV_Oahu_DistPV_9	2040042208	32.00273427
Oahu_DistPV_Oahu_DistPV_9	2040042210	47.6876225
Oahu_DistPV_Oahu_DistPV_9	2040042212	42.63106545
Oahu_DistPV_Oahu_DistPV_9	2040042214	37.51222836
Oahu_DistPV_Oahu_DistPV_9	2040042216	16.35265801
Oahu_DistPV_Oahu_DistPV_9	2040042218	1.194598787
Oahu_DistPV_Oahu_DistPV_9	2040042220	0
Oahu_DistPV_Oahu_DistPV_9	2040042222	0
Oahu_DistPV_Oahu_DistPV_9	2040062200	0
Oahu_DistPV_Oahu_DistPV_9	2040062202	0
Oahu_DistPV_Oahu_DistPV_9	2040062204	0
Oahu_DistPV_Oahu_DistPV_9	2040062206	7.179705381
Oahu_DistPV_Oahu_DistPV_9	2040062208	34.00923868
Oahu_DistPV_Oahu_DistPV_9	2040062210	47.20774196
Oahu_DistPV_Oahu_DistPV_9	2040062212	45.23700327
Oahu_DistPV_Oahu_DistPV_9	2040062214	33.56426547
Oahu_DistPV_Oahu_DistPV_9	2040062216	17.7500961
Oahu_DistPV_Oahu_DistPV_9	2040062218	1.700049436
Oahu_DistPV_Oahu_DistPV_9	2040062220	0
Oahu_DistPV_Oahu_DistPV_9	2040062222	0
Oahu_DistPV_Oahu_DistPV_9	2040082200	0
Oahu_DistPV_Oahu_DistPV_9	2040082202	0
Oahu_DistPV_Oahu_DistPV_9	2040082204	0
Oahu_DistPV_Oahu_DistPV_9	2040082206	3.284451619
Oahu_DistPV_Oahu_DistPV_9	2040082208	32.47245735
Oahu_DistPV_Oahu_DistPV_9	2040082210	41.31565007
Oahu_DistPV_Oahu_DistPV_9	2040082212	46.67526196
Oahu_DistPV_Oahu_DistPV_9	2040082214	38.37794946
Oahu_DistPV_Oahu_DistPV_9	2040082216	16.52089994
Oahu_DistPV_Oahu_DistPV_9	2040082218	1.019585213
Oahu_DistPV_Oahu_DistPV_9	2040082220	0
Oahu_DistPV_Oahu_DistPV_9	2040082222	0
Oahu_DistPV_Oahu_DistPV_9	2040102200	0
Oahu_DistPV_Oahu_DistPV_9	2040102202	0
Oahu_DistPV_Oahu_DistPV_9	2040102204	0
Oahu_DistPV_Oahu_DistPV_9	2040102206	0
Oahu_DistPV_Oahu_DistPV_9	2040102208	28.07494325
Oahu_DistPV_Oahu_DistPV_9	2040102210	43.0385085
Oahu_DistPV_Oahu_DistPV_9	2040102212	38.00498457
Oahu_DistPV_Oahu_DistPV_9	2040102214	27.09601173
Oahu_DistPV_Oahu_DistPV_9	2040102216	7.266115353
Oahu_DistPV_Oahu_DistPV_9	2040102218	0
Oahu_DistPV_Oahu_DistPV_9	2040102220	0
Oahu_DistPV_Oahu_DistPV_9	2040102222	0
Oahu_DistPV_Oahu_DistPV_9	2040122200	0
Oahu_DistPV_Oahu_DistPV_9	2040122202	0
Oahu_DistPV_Oahu_DistPV_9	2040122204	0
Oahu_DistPV_Oahu_DistPV_9	2040122206	0
Oahu_DistPV_Oahu_DistPV_9	2040122208	5.269434599
Oahu_DistPV_Oahu_DistPV_9	2040122210	26.56143348
Oahu_DistPV_Oahu_DistPV_9	2040122212	28.62039427
Oahu_DistPV_Oahu_DistPV_9	2040122214	25.95947262
Oahu_DistPV_Oahu_DistPV_9	2040122216	6.898157658
Oahu_DistPV_Oahu_DistPV_9	2040122218	0
Oahu_DistPV_Oahu_DistPV_9	2040122220	0
Oahu_DistPV_Oahu_DistPV_9	2040122222	0
Oahu_H-Power	2020020200	42.80000001
Oahu_H-Power	2020020202	42.80000001
Oahu_H-Power	2020020204	42.80000001
Oahu_H-Power	2020020206	42.80000001
Oahu_H-Power	2020020208	42.80000001
Oahu_H-Power	2020020210	42.80000001
Oahu_H-Power	2020020212	42.80000001
Oahu_H-Power	2020020214	42.80000001
Oahu_H-Power	2020020216	42.80000001
Oahu_H-Power	2020020218	42.80000001
Oahu_H-Power	2020020220	42.80000001
Oahu_H-Power	2020020222	42.80000001
Oahu_H-Power	2020040200	42.80000001
Oahu_H-Power	2020040202	42.80000001
Oahu_H-Power	2020040204	42.80000001
Oahu_H-Power	2020040206	42.80000001
Oahu_H-Power	2020040208	42.80000001
Oahu_H-Power	2020040210	42.80000001
Oahu_H-Power	2020040212	42.80000001
Oahu_H-Power	2020040214	42.80000001
Oahu_H-Power	2020040216	42.80000001
Oahu_H-Power	2020040218	42.80000001
Oahu_H-Power	2020040220	42.80000001
Oahu_H-Power	2020040222	42.80000001
Oahu_H-Power	2020060200	42.80000001
Oahu_H-Power	2020060202	42.80000001
Oahu_H-Power	2020060204	42.80000001
Oahu_H-Power	2020060206	42.80000001
Oahu_H-Power	2020060208	42.80000001
Oahu_H-Power	2020060210	42.80000001
Oahu_H-Power	2020060212	42.80000001
Oahu_H-Power	2020060214	42.80000001
Oahu_H-Power	2020060216	42.80000001
Oahu_H-Power	2020060218	42.80000001
Oahu_H-Power	2020060220	42.80000001
Oahu_H-Power	2020060222	42.80000001
Oahu_H-Power	2020080200	42.80000001
Oahu_H-Power	2020080202	42.80000001
Oahu_H-Power	2020080204	42.80000001
Oahu_H-Power	2020080206	42.80000001
Oahu_H-Power	2020080208	42.80000001
Oahu_H-Power	2020080210	42.80000001
Oahu_H-Power	2020080212	42.80000001
Oahu_H-Power	2020080214	42.80000001
Oahu_H-Power	2020080216	42.80000001
Oahu_H-Power	2020080218	42.80000001
Oahu_H-Power	2020080220	42.80000001
Oahu_H-Power	2020080222	42.80000001
Oahu_H-Power	2020100200	42.80000001
Oahu_H-Power	2020100202	42.80000001
Oahu_H-Power	2020100204	42.80000001
Oahu_H-Power	2020100206	42.80000001
Oahu_H-Power	2020100208	42.80000001
